campaign,year,unit,subunit,site,point_name,settlements,agriculture,habitat,dunes,observations_id,latitude,longitude,date,time,date_end,time_end,activity,orientation,type,body,tail,tail_type,SciName,stones_flipped,weather,temp_shade,temp_sun,site_description,obs_snout_len,obs_tail_len,obs_regentail_len,material,obs_notes,disturbance,sv,t,regen_t,substrate,survey_protocol,count_individuals,weather_desc,wind,sex_new,age,observation_type,Column
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Far Shifting 3,NA,Far,NA,shifting,,30.915613,34.446467,14/06/2017,15:51:00,,,moving,on,NA,NA,NA,NA,Acanthodactylus aegyptius,NA,הרוח בלילה טשטשה את העקבות בשביל הטשטוש,NA,NA,NA,NA,NA,NA,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Far Shifting 3,NA,Far,NA,shifting,,30.915613,34.446467,14/06/2017,15:51:00,,,tracks,in,NA,NA,NA,NA,Scincus scincus,NA,הרוח בלילה טשטשה את העקבות בשביל הטשטוש,NA,NA,NA,NA,NA,NA,burrow,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Far Shifting 3,NA,Far,NA,shifting,,30.915613,34.446467,14/06/2017,15:51:00,,,tracks,NA,NA,NA,NA,NA,Stenodactylus petrii,NA,הרוח בלילה טשטשה את העקבות בשביל הטשטוש,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Far Shifting 3,NA,Far,NA,shifting,,30.915613,34.446467,14/06/2017,15:51:00,,,basking,on,NA,NA,NA,NA,Cerastes vipera,NA,הרוח בלילה טשטשה את העקבות בשביל הטשטוש,NA,NA,NA,167,18,NA,sand,טמפ מצע 37. טמפ הנחש 38.6 משקל 6 גרם,NA,NA,NA,NA,NA,scan,1,NA,NA,male,NA,direct,NA
T2,2017,Planted Conifer Forests,Carmel,Kerem Maharal,Kerem Maharal KKL Plantings 1,NA,NA,NA,NA,,32.66030673,34.97882779,21/06/2017,16:14:00,,,slough,NA,NA,NA,NA,NA,Ptyodactylus guttatus,75,NA,33.2,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Semi-Shifting 3,NA,Near,NA,semi-shifting,,30.91638998,34.4307024,14/06/2017,18:44:00,,,tracks,on,NA,NA,NA,NA,Varanus griseus,NA,NA,29,30.2,NA,NA,NA,NA,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Semi-Shifting 3,NA,Near,NA,semi-shifting,,30.91638998,34.4307024,14/06/2017,18:44:00,,,burrowing,in,NA,NA,NA,NA,Chalcides sepsoides,NA,NA,29,30.2,NA,NA,NA,NA,sand,הייתה מחופרת בחול. התגלתה בעת הטמנת מלכודות נפילה,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Semi-Shifting 3,NA,Near,NA,semi-shifting,,30.91638998,34.4307024,14/06/2017,18:44:00,,,moving,on,NA,NA,NA,original,Acanthodactylus scutellatus,NA,NA,29,30.2,NA,NA,NA,NA,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,neonate,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Semi-Shifting 3,NA,Near,NA,semi-shifting,,30.91638998,34.4307024,14/06/2017,18:44:00,,,moving,near,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,29,30.2,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,female,NA,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Semi-Shifting 3,NA,Near,NA,semi-shifting,,30.91638998,34.4307024,14/06/2017,18:44:00,,,tracks,NA,NA,NA,NA,NA,Cerastes vipera,NA,NA,29,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Semi-Shifting 3,NA,Near,NA,semi-shifting,,30.91638998,34.4307024,14/06/2017,18:44:00,,,tracks,NA,NA,NA,NA,NA,Lytorhynchus diadema,NA,NA,29,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Semi-Shifting 3,NA,Near,NA,semi-shifting,,30.91638998,34.4307024,14/06/2017,18:44:00,,,moving,near,NA,NA,NA,original,Acanthodactylus scutellatus,NA,NA,29,30.2,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,male,NA,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Semi-Shifting 3,NA,Near,NA,semi-shifting,,30.91638998,34.4307024,14/06/2017,18:44:00,,,moving,NA,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,29,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 1,NA,Near,NA,shifting,,30.92798,34.422743,14/06/2017,19:57:00,,,burrowing,in,NA,NA,NA,NA,Cerastes vipera,NA,רוח ערה,27,27,NA,NA,NA,NA,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,medium,NA,juvenile,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 1,NA,Near,NA,shifting,,30.92798,34.422743,14/06/2017,19:57:00,,,tracks,NA,NA,NA,NA,NA,Lytorhynchus diadema,NA,רוח ערה,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,medium,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 1,NA,Near,NA,shifting,,30.92798,34.422743,14/06/2017,19:57:00,,,tracks,NA,NA,NA,NA,NA,Scincus scincus,NA,רוח ערה,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,medium,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 1,NA,Near,NA,shifting,,30.92798,34.422743,14/06/2017,19:57:00,,,burrowing,NA,NA,NA,NA,NA,Cerastes vipera,NA,רוח ערה,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,medium,male,NA,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 2,NA,Near,NA,shifting,,30.919663,34.43113,14/06/2017,19:16:00,,,moving,near,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,29,30,NA,NA,NA,NA,burrow,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,subadult,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 2,NA,Near,NA,shifting,,30.919663,34.43113,14/06/2017,19:16:00,,,tracks,on,NA,NA,NA,NA,Varanus griseus,NA,NA,29,30,NA,NA,NA,NA,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 2,NA,Near,NA,shifting,,30.919663,34.43113,14/06/2017,19:16:00,,,moving,near,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,29,30,NA,NA,NA,NA,burrow,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,female,NA,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 2,NA,Near,NA,shifting,,30.919663,34.43113,14/06/2017,19:16:00,,,moving,near,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,29,30,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 2,NA,Near,NA,shifting,,30.919663,34.43113,14/06/2017,19:16:00,,,moving,NA,NA,NA,NA,original,Acanthodactylus scutellatus,NA,NA,29,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,neonate,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 2,NA,Near,NA,shifting,,30.919663,34.43113,14/06/2017,19:16:00,,,moving,near,NA,NA,NA,original,Acanthodactylus scutellatus,NA,NA,29,30,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,juvenile,direct,NA
T2,2017,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 2,NA,Near,NA,shifting,,30.919663,34.43113,14/06/2017,19:16:00,,,tracks,NA,NA,NA,NA,NA,Scincus scincus,NA,NA,29,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Planted Conifer Forests,Carmel,Kerem Maharal,Kerem Maharal KKL Plantings 1,NA,NA,NA,NA,,32.66030673,34.97882779,21/06/2017,16:14:00,,,eggshell,NA,NA,NA,NA,NA,Hemidactylus turcicus,75,NA,33.2,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Planted Conifer Forests,Carmel,Kerem Maharal,Kerem Maharal KKL Plantings 1,NA,NA,NA,NA,,32.66030673,34.97882779,21/06/2017,16:14:00,,,eggshell,NA,NA,NA,NA,NA,Mediodactylus kotschyi,75,NA,33.2,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Planted Conifer Forests,Carmel,Kerem Maharal,Kerem Maharal KKL Plantings 1,NA,NA,NA,NA,,32.66030673,34.97882779,21/06/2017,16:14:00,,,eggshell,near,NA,NA,NA,NA,Hemidactylus turcicus,75,NA,33.2,40.3,NA,NA,NA,NA,rock,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Planted Conifer Forests,Carmel,Kerem Maharal,Kerem Maharal KKL Plantings 1,NA,NA,NA,NA,,32.66030673,34.97882779,21/06/2017,16:14:00,,,shelter,under,NA,NA,NA,regenerated,Ablepharus rueppellii,75,NA,33.2,40.3,NA,NA,NA,NA,rock,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,19/06/2017,19:25:00,,,tracks,NA,NA,NA,NA,NA,Trapelus savignii,NA,NA,32.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Planted Conifer Forests,Carmel,Kerem Maharal,Kerem Maharal KKL Plantings 3,NA,NA,NA,NA,,32.66114693,34.9686609,21/06/2017,17:23:00,,,slough,under,NA,NA,NA,NA,Stellagama stellio,70,NA,32.5,46,NA,NA,NA,NA,rock,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Planted Conifer Forests,Carmel,Kerem Maharal,Kerem Maharal KKL Plantings 3,NA,NA,NA,NA,,32.66114693,34.9686609,21/06/2017,17:23:00,,,eggshell,under,NA,NA,NA,NA,Mediodactylus kotschyi,70,NA,32.5,46,NA,NA,NA,NA,rock,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Planted Conifer Forests,Carmel,Kerem Maharal,Kerem Maharal KKL Plantings 3,NA,NA,NA,NA,,32.66114693,34.9686609,21/06/2017,17:23:00,,,moving,near,NA,NA,NA,original,Heremites vittatus,70,NA,32.5,46,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,juvenile,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,19/06/2017,19:25:00,,,tracks,NA,NA,NA,NA,NA,Chalcides sepsoides,NA,NA,32.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,19/06/2017,19:25:00,,,tracks,NA,NA,NA,NA,NA,Varanus griseus,NA,NA,32.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,19/06/2017,19:25:00,,,tracks,NA,NA,NA,NA,NA,Chamaeleo chamaeleon musae,NA,NA,32.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,19/06/2017,19:25:00,,,moving,on,NA,NA,NA,original,Acanthodactylus scutellatus,NA,NA,32.3,45,NA,NA,NA,NA,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,neonate,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,19/06/2017,19:25:00,,,basking,on,NA,NA,NA,regenerated,Acanthodactylus scutellatus,NA,NA,32.3,45,NA,NA,NA,NA,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,male,NA,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,19/06/2017,19:25:00,,,tracks,NA,NA,NA,NA,NA,Cerastes cerastes,NA,NA,32.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,19/06/2017,19:25:00,,,tracks,NA,NA,NA,NA,NA,Chalcides sepsoides,NA,NA,32.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,19/06/2017,19:25:00,,,tracks,NA,NA,NA,NA,NA,Varanus griseus,NA,NA,32.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 3,NA,Far,NA,shifting,,30.96054,34.60971,19/06/2017,17:38:00,,,tracks,NA,NA,NA,NA,NA,Chalcides sepsoides,NA,NA,27.1,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 2,NA,Far,NA,semi-shifting,,30.95826,34.607411,19/06/2017,18:23:00,,,moving,NA,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,28,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,neonate,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 2,NA,Far,NA,semi-shifting,,30.95826,34.607411,19/06/2017,18:23:00,,,moving,near,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,28,35.5,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,subadult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 2,NA,Far,NA,semi-shifting,,30.95826,34.607411,19/06/2017,18:23:00,,,moving,near,NA,NA,NA,regenerated,Acanthodactylus scutellatus,NA,NA,28,35.5,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 2,NA,Far,NA,semi-shifting,,30.95826,34.607411,19/06/2017,18:23:00,,,moving,NA,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,28,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,juvenile,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 2,NA,Far,NA,semi-shifting,,30.95826,34.607411,19/06/2017,18:23:00,,,tracks,NA,NA,NA,NA,NA,Chalcides sepsoides,NA,NA,28,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 2,NA,Far,NA,semi-shifting,,30.95826,34.607411,19/06/2017,18:23:00,,,moving,near,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,28,35.5,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 2,NA,Far,NA,semi-shifting,,30.95826,34.607411,19/06/2017,18:23:00,,,moving,on,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,28,35.5,NA,NA,NA,NA,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 2,NA,Far,NA,semi-shifting,,30.95826,34.607411,19/06/2017,18:23:00,,,moving,NA,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,28,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 2,NA,Far,NA,semi-shifting,,30.95826,34.607411,19/06/2017,18:23:00,,,moving,near,NA,NA,NA,original,Acanthodactylus scutellatus,NA,NA,28,35.5,NA,NA,NA,NA,shrub,זנב תכול,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,neonate,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 2,NA,Far,NA,semi-shifting,,30.95826,34.607411,19/06/2017,18:23:00,,,tracks,NA,NA,NA,NA,NA,Cerastes vipera,NA,NA,28,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 3,NA,Far,NA,semi-shifting,,30.96154187,34.6108456,19/06/2017,17:12:00,,,tracks,NA,NA,NA,NA,NA,Lytorhynchus diadema,NA,NA,24.3,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 3,NA,Far,NA,semi-shifting,,30.96154187,34.6108456,19/06/2017,17:12:00,,,tracks,NA,NA,NA,NA,NA,Chalcides sepsoides,NA,NA,24.3,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 3,NA,Far,NA,semi-shifting,,30.96154187,34.6108456,19/06/2017,17:12:00,,,moving,on,NA,NA,NA,original,Acanthodactylus scutellatus,NA,NA,24.3,29.9,NA,NA,NA,NA,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,neonate,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 3,NA,Far,NA,semi-shifting,,30.96154187,34.6108456,19/06/2017,17:12:00,,,moving,on,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,24.3,29.9,NA,NA,NA,NA,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,neonate,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 3,NA,Far,NA,semi-shifting,,30.96154187,34.6108456,19/06/2017,17:12:00,,,moving,on,NA,NA,NA,original,Acanthodactylus scutellatus,NA,NA,24.3,29.9,NA,NA,NA,NA,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,juvenile,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 3,NA,Far,NA,semi-shifting,,30.96154187,34.6108456,19/06/2017,17:12:00,,,tracks,NA,NA,NA,NA,NA,Scincus scincus,NA,NA,24.3,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 3,NA,Far,NA,semi-shifting,,30.96154187,34.6108456,19/06/2017,17:12:00,,,tracks,NA,NA,NA,NA,NA,Lytorhynchus diadema,NA,NA,24.3,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 3,NA,Far,NA,semi-shifting,,30.96154187,34.6108456,19/06/2017,17:12:00,,,moving,near,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,24.3,29.9,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,female,NA,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 3,NA,Far,NA,semi-shifting,,30.96154187,34.6108456,19/06/2017,17:12:00,,,moving,near,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,24.3,29.9,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 3,NA,Far,NA,semi-shifting,,30.96154187,34.6108456,19/06/2017,17:12:00,,,tracks,NA,NA,NA,NA,NA,Spalerosophis diadema,NA,NA,24.3,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 1,NA,Far,NA,shifting,,30.956426,34.607532,19/06/2017,18:50:00,,,tracks,NA,NA,NA,NA,NA,Scincus scincus,NA,NA,30.1,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 1,NA,Far,NA,shifting,,30.956426,34.607532,19/06/2017,18:50:00,,,tracks,NA,NA,NA,NA,NA,Chalcides sepsoides,NA,NA,30.1,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 1,NA,Far,NA,shifting,,30.956426,34.607532,19/06/2017,18:50:00,,,burrowing,in,NA,NA,NA,NA,Scincus scincus,NA,NA,30.1,39.1,NA,NA,NA,NA,burrow,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 1,NA,Far,NA,shifting,,30.956426,34.607532,19/06/2017,18:50:00,,,moving,near,NA,NA,NA,original,Acanthodactylus aegyptius,NA,NA,30.1,39.1,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 1,NA,Far,NA,shifting,,30.956426,34.607532,19/06/2017,18:50:00,,,tracks,NA,NA,NA,NA,NA,Scincus scincus,NA,NA,30.1,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 1,NA,Far,NA,shifting,,30.956426,34.607532,19/06/2017,18:50:00,,,tracks,NA,NA,NA,NA,NA,Cerastes vipera,NA,NA,30.1,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 1,NA,Far,NA,shifting,,30.956426,34.607532,19/06/2017,18:50:00,,,moving,NA,NA,NA,NA,NA,Acanthodactylus aegyptius,NA,NA,30.1,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 1,NA,Far,NA,shifting,,30.956426,34.607532,19/06/2017,18:50:00,,,moving,NA,NA,NA,NA,NA,Acanthodactylus scutellatus,NA,NA,30.1,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 1,NA,Far,NA,shifting,,30.956426,34.607532,19/06/2017,18:50:00,,,basking,near,NA,NA,NA,NA,Acanthodactylus aegyptius,NA,NA,30.1,39.1,NA,NA,NA,NA,shrub,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,subadult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 2,NA,Far,NA,shifting,,30.952957,34.594039,19/06/2017,19:46:00,,,moving,in,NA,NA,NA,NA,Acanthodactylus aegyptius,NA,NA,33,43,NA,NA,NA,NA,burrow,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,juvenile,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 2,NA,Far,NA,shifting,,30.952957,34.594039,19/06/2017,19:46:00,,,burrowing,in,NA,NA,NA,regenerated,Scincus scincus,NA,NA,33,43,NA,94,36,18,sand,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,male,NA,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 2,NA,Far,NA,shifting,,30.952957,34.594039,19/06/2017,19:46:00,,,tracks,NA,NA,NA,NA,NA,Chalcides sepsoides,NA,NA,33,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 2,NA,Far,NA,shifting,,30.952957,34.594039,19/06/2017,19:46:00,,,pitfall trap,NA,NA,NA,NA,regenerated,Scincus scincus,NA,NA,33,43,NA,94,21,19,NA,NA,NA,NA,NA,NA,NA,trap,1,NA,NA,NA,adult,direct,NA
T2,2017,Inland Sands,NA,Shunra East,Shunra East Far Shifting 2,NA,Far,NA,shifting,,30.952957,34.594039,19/06/2017,19:46:00,,,tracks,NA,NA,NA,NA,NA,Spalerosophis diadema,NA,NA,33,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,1,NA,NA,NA,NA,indirect,NA
